source,major_category,subcategory,interface,interface_name,enabled,total_count,pending_count,partial_count,error_count,supports_backfill,backfill_mode,input_params,input_param_details,analysis_date_params,analysis_basis,analysis_doc_id,analysis_doc_url,runtime_supports_backfill,runtime_backfill_mode,runtime_backfill_logic,latest_problem_date,latest_problem_status,latest_error,failure_reason,slow_reason,backfill_logic,iface_type
tushare,港股数据,港股分钟,hk_mins,港股分钟,1,322,315,2,0,True,range,"ts_code, freq, start_date, end_date",ts_code(股票代码，e.g.00001.HK)；freq(分钟频度（1min/5min/15min/30min/60min）)；start_date(开始日期 格式：2023-03-13 09:00:00)；end_date(结束时间 格式：2023-03-13 19:00:00),"start_date, end_date",tushare_docs,304,https://tushare.pro/document/2?doc_id=304,True,range,"官网输入参数含 start_date/end_date；参数=ts_code, freq, start_date, end_date；按区间回补",2026-04-30,pending,抱歉，您访问接口(hk_mins)频率超限(2次/天)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,抱歉，您访问接口(hk_mins)频率超限(2次/天)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,按区间回补；单次任务扫描窗口较长，吞吐受窗口跨度和配额影响,"官网输入参数含 start_date/end_date；参数=ts_code, freq, start_date, end_date；按区间回补",TushareCatalogInterface
tushare,港股数据,港股交易日历,hk_tradecal,港股交易日历,1,322,0,0,0,True,range,"start_date, end_date, is_open",start_date(开始日期)；end_date(结束日期)；is_open(是否交易 '0'休市 '1'交易),"start_date, end_date",tushare_docs,250,https://tushare.pro/document/2?doc_id=250,True,range,"官网输入参数含 start_date/end_date；参数=start_date, end_date, is_open；按区间回补",2026-04-26,success,Skipped historical backfill for non-historical interface,Skipped historical backfill for non-historical interface,按区间回补；单次任务扫描窗口较长，吞吐受窗口跨度和配额影响,"官网输入参数含 start_date/end_date；参数=start_date, end_date, is_open；按区间回补",TushareCatalogInterface
tushare,股票数据,打板专题数据,hm_detail,游资交易每日明细,0,0,0,0,0,True,range,"trade_date, ts_code, hm_name, start_date, end_date",trade_date(交易日期(YYYYMMDD))；ts_code(股票代码)；hm_name(游资名称)；start_date(开始日期(YYYYMMDD))；end_date(结束日期(YYYYMMDD)),"trade_date, start_date, end_date",tushare_docs,312,https://tushare.pro/document/2?doc_id=312,True,code,官网输入参数不含日期字段；参数=ts_code；按代码维度回补/同步,,,,,按区间回补；单次任务扫描窗口较长，吞吐受窗口跨度和配额影响,"官网输入参数含 start_date/end_date；参数=trade_date, ts_code, hm_name, start_date, end_date；按区间回补",TushareCatalogInterface
tushare,股票数据,打板专题数据,hm_list,市场游资最全名录,1,322,0,0,0,True,other,name,name(游资名称),,tushare_docs,311,https://tushare.pro/document/2?doc_id=311,True,code,官网输入参数不含日期字段；参数=name；按代码维度回补/同步,2026-04-26,success,Skipped historical backfill for non-historical interface,Skipped historical backfill for non-historical interface,接口不提供标准代码/日期回补轴；通常需要额外条件或一次性同步策略,官网输入参数不提供代码或日期回补轴；参数=name；归类为其他回补方式,TushareCatalogInterface
tushare,股票数据,基础数据,hsgt_top10,沪深股通成份股,1,320,12,0,0,True,range,"ts_code, trade_date, start_date, end_date, market_type",ts_code(股票代码（二选一）)；trade_date(交易日期（二选一）)；start_date(开始日期)；end_date(结束日期)；market_type(市场类型（1：沪市 3：深市）),"trade_date, start_date, end_date",tushare_docs,48,https://tushare.pro/document/2?doc_id=48,True,date,官网输入参数含日期字段 trade_date；参数=trade_date；按单日期回补,2026-04-07,pending,No rows synced for trading day; scheduled for retry,No rows synced for trading day; scheduled for retry,按区间回补；单次任务扫描窗口较长，吞吐受窗口跨度和配额影响,"官网输入参数含 start_date/end_date；参数=ts_code, trade_date, start_date, end_date, market_type；按区间回补",TushareCatalogInterface
tushare,指数数据,指数技术面因子(专业版),idx_factor_pro,指数技术面因子(专业版),1,322,2,314,0,True,range,"ts_code, start_date, end_date, trade_date",ts_code(指数代码(大盘指数 申万指数 中信指数))；start_date(开始日期)；end_date(结束日期)；trade_date(交易日期),"start_date, end_date, trade_date",tushare_docs,358,https://tushare.pro/document/2?doc_id=358,True,range,"官网输入参数含 start_date/end_date；参数=ts_code, trade_date, start_date, end_date；按区间回补",2026-04-30,pending,抱歉，您访问接口(idx_factor_pro)频率超限(5000次/天)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,抱歉，您访问接口(idx_factor_pro)频率超限(5000次/天)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,按区间回补；单次任务扫描窗口较长，吞吐受窗口跨度和配额影响,"官网输入参数含 start_date/end_date；参数=ts_code, start_date, end_date, trade_date；按区间回补",TusharePerSymbolDateCatalogInterface
tushare,指数数据,指数历史分钟,idx_mins,指数历史分钟,0,0,0,0,0,True,range,"ts_code, freq, start_date, end_date",ts_code(指数代码，e.g. 000001.SH)；freq(分钟频度（1min/5min/15min/30min/60min）)；start_date(开始日期 格式：2023-08-25 09:00:00)；end_date(结束时间 格式：2023-08-25 19:00:00),"start_date, end_date",tushare_docs,419,https://tushare.pro/document/2?doc_id=419,True,range,"官网输入参数含 start_date/end_date；参数=ts_code, freq, start_date, end_date；按区间回补",,,,,按区间回补；单次任务扫描窗口较长，吞吐受窗口跨度和配额影响,"官网输入参数含 start_date/end_date；参数=ts_code, freq, start_date, end_date；按区间回补",TushareCatalogInterface
tushare,股票数据,财务数据,income,利润表,1,321,0,37,0,True,range,"ts_code, ann_date, f_ann_date, start_date, end_date, period, report_type, comp_type",ts_code(股票代码)；ann_date(公告日期（YYYYMMDD格式，下同）)；f_ann_date(实际公告日期)；start_date(公告日开始日期)；end_date(公告日结束日期)；period(报告期(每个季度最后一天的日期，比如20171231表示年报，20170630半年报，20170930三季报))；report_type(报告类型，参考文档最下方说明)；comp_type(公司类型（1一般工商业2银行3保险4证券）),"ann_date, f_ann_date, start_date, end_date",tushare_docs,33,https://tushare.pro/document/2?doc_id=33,True,range,"官网输入参数含 start_date/end_date；参数=ts_code, ann_date, f_ann_date, start_date, end_date, period, report_type, comp_type；按区间回补",2026-04-21,partial,必填参数,必填参数,按区间回补；单次任务扫描窗口较长，吞吐受窗口跨度和配额影响,"官网输入参数含 start_date/end_date；参数=ts_code, ann_date, f_ann_date, start_date, end_date, period, report_type, comp_type；按区间回补",TusharePerSymbolDateCatalogInterface
tushare,指数数据,基础数据,index_basic,指数基本信息,1,322,0,0,0,True,code,"ts_code, symbol, name, market, publisher, category","ts_code(TS指数代码)；symbol(指数代码，支持多值输入，如000300,000001)；name(指数简称)；market(交易所或服务商(默认SSE))；publisher(发布商)；category(指数类别)",,tushare_docs,94,https://tushare.pro/document/2?doc_id=94,True,code,"官网输入参数不含日期字段；参数=ts_code, symbol, name, market, publisher, category；按代码维度回补/同步",2026-04-26,success,Skipped historical backfill for non-historical interface,Skipped historical backfill for non-historical interface,按代码逐个回补/同步；吞吐受标的数量和接口配额影响,"官网输入参数不要求日期字段；参数=ts_code, symbol, name, market, publisher, category；按代码维度回补/同步",TushareCatalogInterface
tushare,指数数据,行业分类,index_classify,申万行业分类,1,322,0,0,0,True,code,"index_code, level, parent_code, src",index_code(指数代码)；level(行业分级（L1/L2/L3）)；parent_code(父级代码（一级为0）)；src(指数来源（SW2014：申万2014年版本，SW2021：申万2021年版本）),,tushare_docs,181,https://tushare.pro/document/2?doc_id=181,True,code,"官网输入参数不含日期字段；参数=index_code, level, parent_code, src；按代码维度回补/同步",2026-04-26,success,Skipped historical backfill for non-historical interface,Skipped historical backfill for non-historical interface,按代码逐个回补/同步；吞吐受标的数量和接口配额影响,"官网输入参数不要求日期字段；参数=index_code, level, parent_code, src；按代码维度回补/同步",TushareCatalogInterface
tushare,指数数据,行情数据,index_daily,指数日线行情,1,320,0,0,0,True,range,"ts_code, trade_date, start_date, end_date",ts_code(指数代码，来源指数基础信息接口)；trade_date(交易日期 （日期格式：YYYYMMDD，下同）)；start_date(开始日期)；end_date(结束日期),"trade_date, start_date, end_date",tushare_docs,95,https://tushare.pro/document/2?doc_id=95,True,range,"官网输入参数含 start_date/end_date；参数=ts_code, trade_date, start_date, end_date；按区间回补",2026-04-30,success,,,按区间回补；单次任务扫描窗口较长，吞吐受窗口跨度和配额影响,"官网输入参数含 start_date/end_date；参数=ts_code, trade_date, start_date, end_date；按区间回补",TushareCatalogInterface
tushare,指数数据,大盘数据,index_dailybasic,大盘指数每日指标,1,320,0,0,0,True,range,"trade_date, ts_code, start_date, end_date",trade_date(交易日期 （格式：YYYYMMDD，比如20181018，下同）)；ts_code(TS代码)；start_date(开始日期)；end_date(结束日期),"trade_date, start_date, end_date",tushare_docs,128,https://tushare.pro/document/2?doc_id=128,True,range,"官网输入参数含 start_date/end_date；参数=trade_date, ts_code, start_date, end_date；按区间回补",2026-04-30,success,,,按区间回补；单次任务扫描窗口较长，吞吐受窗口跨度和配额影响,"官网输入参数含 start_date/end_date；参数=trade_date, ts_code, start_date, end_date；按区间回补",TushareCatalogInterface
tushare,指数数据,国际指数,index_global,国际指数,0,0,0,0,0,True,range,"ts_code, trade_date, start_date, end_date",ts_code(TS指数代码，见下表)；trade_date(交易日期，YYYYMMDD格式，下同)；start_date(开始日期)；end_date(结束日期),"trade_date, start_date, end_date",tushare_docs,211,https://tushare.pro/document/2?doc_id=211,True,range,"官网输入参数含 start_date/end_date；参数=ts_code, trade_date, start_date, end_date；按区间回补",,,,,按区间回补；单次任务扫描窗口较长，吞吐受窗口跨度和配额影响,"官网输入参数含 start_date/end_date；参数=ts_code, trade_date, start_date, end_date；按区间回补",TushareCatalogInterface
tushare,指数数据,行业分类,index_member_all,申万行业成分,1,322,0,0,0,True,code,"l1_code, l2_code, l3_code, ts_code, is_new",l1_code(一级行业代码)；l2_code(二级行业代码)；l3_code(三级行业代码)；ts_code(股票代码)；is_new(是否最新（默认为“Y是”）),,tushare_docs,335,https://tushare.pro/document/2?doc_id=335,True,code,"官网输入参数不含日期字段；参数=l1_code, l2_code, l3_code, ts_code, is_new；按代码维度回补/同步",2026-04-26,success,Skipped historical backfill for non-historical interface,Skipped historical backfill for non-historical interface,按代码逐个回补/同步；吞吐受标的数量和接口配额影响,"官网输入参数不要求日期字段；参数=l1_code, l2_code, l3_code, ts_code, is_new；按代码维度回补/同步",TushareCatalogInterface
tushare,指数数据,行情数据,index_monthly,指数月线行情,1,320,0,0,0,True,range,"ts_code, trade_date, start_date, end_date",ts_code(TS代码)；trade_date(交易日期)；start_date(开始日期)；end_date(结束日期),"trade_date, start_date, end_date",tushare_docs,172,https://tushare.pro/document/2?doc_id=172,True,date,官网输入参数含日期字段 trade_date；参数=trade_date；按单日期回补,2026-04-29,success,,,按区间回补；单次任务扫描窗口较长，吞吐受窗口跨度和配额影响,"官网输入参数含 start_date/end_date；参数=ts_code, trade_date, start_date, end_date；按区间回补",TushareCatalogInterface
tushare,指数数据,行情数据,index_weekly,指数周线行情,1,320,0,0,0,True,range,"ts_code, trade_date, start_date, end_date",ts_code(TS代码)；trade_date(交易日期)；start_date(开始日期)；end_date(结束日期),"trade_date, start_date, end_date",tushare_docs,171,https://tushare.pro/document/2?doc_id=171,True,code,官网输入参数不含日期字段；参数=ts_code；按代码维度回补/同步,2026-04-29,success,,,按区间回补；单次任务扫描窗口较长，吞吐受窗口跨度和配额影响,"官网输入参数含 start_date/end_date；参数=ts_code, trade_date, start_date, end_date；按区间回补",TushareCatalogInterface
